color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,adj_gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,adj_budg,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,colordum
Color,Wayne Wang,36,114,61,407,Eva Amurri Martino,20000,18653615,26872738.15,Comedy|Drama,Natalie Portman,Anywhere But Here ,14786,22040,Shawn Hatosy,2,family relationships|female protagonist|nubile woman|policeman|teenager,http://www.imdb.com/title/tt0149691/?ref_=fn_tt_tt_1,103,English,USA,PG-13,23000000,33134219.69,1999,797,6.1,2.35,638,1
Color,Michael Dinner,53,88,12,249,Dan Hedaya,327,13019253,18145829.59,Comedy|Crime,Seymour Cassel,The Crew ,3914,1509,Lainie Kazan,4,beach|drug lord|drugs|hotel|stripper,http://www.imdb.com/title/tt0198386/?ref_=fn_tt_tt_1,47,English,USA,PG-13,23000000,32056684.09,2000,281,5.6,1.85,153,1
Color,Jerry Zaks,45,98,4,11000,Robert De Niro,29000,12782508,19553163.78,Drama,Leonardo DiCaprio,Marvin's Room ,20163,63194,Meryl Streep,2,house|leukemia|mental institution|nursing home|transplant,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,71,English,USA,PG-13,23000000,35182670.49,1996,22000,6.7,1.85,1000,1
Color,Fred Durst,47,94,258,424,Dash Mihok,721,11508423,12828906.61,Biography|Comedy|Drama|Family|Sport,Tasha Smith,The Longshots ,3174,2453,Garrett Morris,2,absent father|american football|based on true story|middle school,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,19,English,USA,PG,23000000,25639034.29,2008,463,5.1,2.35,376,1
Color,Simon Wincer,30,98,23,982,Tia Carrere,1000,7434726,13101220.87,Action|Crime|Drama|Thriller|Western,Vanessa Williams,Harley Davidson and the Marlboro Man ,14473,3671,Don Johnson,2,bar|biker|cowboy|drugs|marlboro,http://www.imdb.com/title/tt0102005/?ref_=fn_tt_tt_1,81,English,USA,R,23000000,40529816.45,1991,1000,6,1.85,0,1
Color,Mira Nair,118,141,300,73,Roger Lloyd Pack,805,16123851,20486167.85,Drama,Romola Garai,Vanity Fair ,17373,1618,Lillete Dubey,2,aristocrat|english|painter|painting|singer,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,148,English,USA,PG-13,23000000,29222662.78,2004,539,6.2,2.35,767,1
Color,Bobby Farrelly,171,107,101,743,Lin Shaye,931,176483808,259861038.7,Comedy|Romance,Sarah Silverman,There's Something About Mary ,247289,4664,Richard Tyson,1,accident|curtain call|dream girl|high school|prom,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,611,English,USA,R,23000000,33866018.4,1998,852,7.1,1.85,0,1
Color,Luke Greenfield,75,84,42,182,Michael Papajohn,436,55762229,75569312.79,Comedy|Sci-Fi,Louis Lombardi,The Animal ,47383,1203,Colleen Haskell,1,camera focus on a female butt|cartoon on tv|forest|hairy buttocks|seal the animal,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,132,English,USA,PG-13,22000000,29814534.16,2001,241,4.8,1.85,1000,1
Color,Lasse Hallström,180,122,529,171,Charlotte Le Bon,820,54235441,54984816.37,Comedy|Drama,Manish Dayal,The Hundred-Foot Journey ,52894,1484,Juhi Chawla,3,chef|haute cuisine|indian cuisine|michelin guide|restaurant,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,185,English,USA,PG,22000000,22303975.74,2014,201,7.3,2.35,55000,1
Color,Christopher Spencer,61,170,25,55,Amber Rose Revah,329,59696176,60521002.78,Biography|Drama|History,Roma Downey,Son of God ,15448,775,Darwin Shaw,1,bare chested male bondage|crucifixion|loincloth|reference to god|resurrection,http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1,174,English,USA,PG-13,22000000,22303975.74,2014,134,5.6,2.35,15000,1
Color,Mikael Håfström,116,112,101,218,RZA,896,36020063,44265577.37,Drama|Thriller,Denis O'Hare,Derailed ,62584,2019,Xzibit,2,drink|hotel|police|staged rape|thief,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,375,English,USA,R,22000000,27036118.79,2005,561,6.6,2.35,0,1
Color,Ken Scott,168,105,31,110,Bobby Moynihan,390,30659817,31587677.98,Comedy|Drama,Jack Reynor,Delivery Man ,59805,1006,Matthew Daddario,10,children|identity|lawsuit|lawyer|sperm donor,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,95,English,USA,PG-13,26000000,26786840.49,2013,311,6.4,2.35,0,1
Color,Paul McGuigan,159,110,118,287,Spencer Wilding,11000,5773519,5846352.686,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein ,28621,12876,Daniel Mays,2,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,40504605.15,2015,1000,6,2.35,11000,1
Color,Dennis Dugan,97,96,221,110,Neil Diamond,240,19351569,26225364.32,Comedy|Crime|Romance,Amanda Detmer,Saving Silverman ,33287,664,Kyle Gass,1,female nudity|friend|kidnapping|love|nun,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,201,English,USA,PG-13,22000000,29814534.16,2001,226,5.9,1.85,739,1
Color,David Bowers,88,94,42,517,Rachael Harris,975,49002815,51225287.33,Comedy|Family,Zachary Gordon,Diary of a Wimpy Kid: Dog Days ,15665,3153,Karan Brar,2,best friend|camping|country club|no opening credits|summer vacation,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,35,English,USA,PG,22000000,22997787.4,2012,569,6.4,2.35,0,1
Color,Daniel Sackheim,95,106,12,595,Bruce Dern,962,17951431,24327888.76,Crime|Drama|Mystery|Thriller,Chris Noth,The Glass House ,25462,4239,Trevor Morgan,1,car|car accident|death|friend|glass,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,200,English,USA,PG-13,30000000,40656182.95,2001,844,5.8,2.35,804,1
Color,Gary Fleder,203,100,39,798,James Franco,26000,19783777,20382495.34,Action|Crime|Drama|Thriller,Jason Statham,Homefront ,82804,39989,Frank Grillo,1,biker|biker gang|dea|dea agent|fight,http://www.imdb.com/title/tt2312718/?ref_=fn_tt_tt_1,154,English,USA,R,22000000,22665788.11,2013,11000,6.5,2.35,15000,1
Color,David O. Russell,183,107,737,678,Lily Tomlin,6000,12784713,16243624.21,Comedy,Naomi Watts,I Heart Huckabees ,56813,8094,Isabelle Huppert,11,coincidence|cult film|overalls|suburb|vomiting,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,381,English,USA,R,22000000,27952112.23,2004,718,6.7,2.35,0,1
Color,Blake Edwards,22,143,688,42,Vernon Dobtcheff,638,5000000,30928737.11,Comedy|Drama|Musical|Romance|War,Rock Hudson,Darling Lili ,1547,788,Jeremy Kemp,2,crepe suzette|french|mata hari spoof|song|spy,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,50,English,USA,G,25000000,154643685.6,1970,50,6.2,2.35,104,1
Color,David Palmer,176,100,21,552,Tom Arnold,14000,13746550,14370010.65,Action|Comedy|Romance,Bradley Cooper,Hit and Run ,29322,15922,Beau Bridges,5,gay cop|getaway driver|masturbation|penis|witness protection,http://www.imdb.com/title/tt2097307/?ref_=fn_tt_tt_1,104,English,USA,R,2000000,2090707.945,2012,618,6.1,2.35,0,1
Color,Callie Khouri,98,104,144,290,Ted Danson,939,20668843,23040398.89,Comedy|Crime|Thriller,Stephen Root,Mad Money ,16831,2453,Roger Cross,3,bank|federal reserve bank|money|security guard|shredder,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,54,English,USA,PG-13,22000000,24524293.67,2008,875,5.8,2.35,687,1
Color,John Curran,138,105,43,827,Milla Jovovich,22000,1796024,1976823.991,Drama|Thriller,Robert De Niro,Stone ,34985,37766,Frances Conroy,1,arsonist|blood splatter on face|deception|parole|parole officer,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,135,English,USA,R,22000000,24214669.63,2010,14000,5.4,2.35,0,1
Color,Peter Segal,27,101,88,812,Bradley Whitford,957,22294341,34103237.1,Adventure|Comedy,Wilford Brimley,My Fellow Americans ,12278,4629,Sela Ward,3,gay pride|highway travel|president|road movie|u.s. president,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,71,English,USA,PG-13,21500000,32888148.5,1996,821,6.5,1.85,758,1
Color,Mark Pellington,155,117,89,442,Spencer Treat Clark,12000,24362501,35097063.49,Crime|Drama|Thriller,Jeff Bridges,Arlington Road ,69980,13576,Hope Davis,1,death|fbi|fbi agent|neighbor|professor,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591,English,USA,R,21500000,30973292.32,1999,541,7.2,2.35,0,1
Color,Clint Eastwood,43,136,16000,216,Warren Clarke,16000,46700000,116148465.3,Action|Adventure|Thriller,Clint Eastwood,Firefox ,19832,16805,Kenneth Colley,1,fighter plane|jet fighter|refueling|russia|soviet union,http://www.imdb.com/title/tt0083943/?ref_=fn_tt_tt_1,98,English,USA,PG,21000000,52229502.59,1982,281,5.9,2.35,0,1
Color,Trey Parker,163,81,406,406,Eric Idle,893,52008288,74924088.7,Animation|Comedy|Fantasy|Musical,Minnie Driver,South Park: Bigger Longer & Uncut ,162037,3003,Trey Parker,1,boy|canada|hell|misunderstanding|refrence to liza minnelli,http://www.imdb.com/title/tt0158983/?ref_=fn_tt_tt_1,928,English,USA,R,21000000,30252983.19,1999,795,7.8,1.85,0,1
Color,Brian Robbins,85,106,48,39,D.B. Sweeney,18000,40219708,54505993.55,Drama|Sport,Keanu Reeves,Hardball ,22649,18630,DeWayne Warren,3,coach|gambling|housing project|little league|little league baseball,http://www.imdb.com/title/tt0180734/?ref_=fn_tt_tt_1,131,English,USA,PG-13,21000000,28459328.06,2001,558,6.3,1.85,0,1
Color,Jeff Wadlow,140,110,65,149,Neil Brown Jr.,3000,24848292,27699400.46,Action|Drama|Sport,Djimon Hounsou,Never Back Down ,80556,4089,Leslie Hope,1,club|fight|fighting|high school|mixed martial arts,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,184,English,USA,PG-13,20000000,22294812.43,2008,427,6.6,2.35,0,1
Black and White,Katt Shea,85,104,52,484,Rachel Blanchard,711,17757087,25581183.55,Horror|Sci-Fi|Thriller,Jason London,The Rage: Carrie 2 ,13065,3162,Eddie Kaye Thomas,1,high school|party|prom|suicide|teenage girl,http://www.imdb.com/title/tt0144814/?ref_=fn_tt_tt_1,253,English,USA,R,21000000,30252983.19,1999,490,4.6,1.85,897,
Color,Brad Silberling,111,112,52,347,Holly Hunter,15000,6830957,9113271.243,Drama|Romance,Jake Gyllenhaal,Moonlight Mile ,11983,16692,Bob Clendenin,3,1970s|death|district attorney|fiancee|watching television,http://www.imdb.com/title/tt0179098/?ref_=fn_tt_tt_1,147,English,USA,PG-13,21000000,28016381.32,2002,1000,6.7,2.35,365,1
Color,John Duigan,16,102,18,186,Jill Hennessy,670,15593,22463.56033,Comedy|Drama|Romance,Elaine Hendrix,Molly ,2295,1562,Sarah Wynter,1,autism|experimental surgery|female nudity|forename as title|regression,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,40,English,USA,PG-13,21000000,30252983.19,1999,419,5.8,1.85,284,1
Color,Colin Higgins,11,114,19,842,Barry Corbin,1000,69700000,173352206.2,Comedy|Musical,Dolly Parton,The Best Little Whorehouse in Texas ,7748,3688,Dom DeLuise,2,chicken|governor|locker room|sheriff|texas,http://www.imdb.com/title/tt0083642/?ref_=fn_tt_tt_1,48,English,USA,R,35000000,87049170.98,1982,883,5.8,2.35,0,1
Color,Steven Spielberg,234,115,14000,488,Karen Allen,11000,242374454,639951216.5,Action|Adventure,Harrison Ford,Raiders of the Lost Ark ,661017,12906,William Hootkins,1,archeological dig|archeologist|ark of the covenant|egypt|nazi,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,771,English,USA,PG,18000000,47526138.61,1981,783,8.5,2.35,16000,1
Color,Tony Scott,50,100,12000,605,Judge Reinhold,936,153665036,324653911,Action|Comedy|Crime|Thriller,Dean Stockwell,Beverly Hills Cop II ,84824,4121,Ronny Cox,1,detective|police|police chief|robbery|tall woman,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,95,English,USA,R,28000000,59156654.93,1987,901,6.4,2.35,0,1
Color,Adam Shankman,121,105,163,338,Kimberly J. Brown,1000,132541238,172884918,Comedy,Angus T. Jones,Bringing Down the House ,30058,2505,Steve Harris,2,divorce|lawyer|spanking|villain arrested|wrongful conviction,http://www.imdb.com/title/tt0305669/?ref_=fn_tt_tt_1,236,English,USA,PG-13,33000000,43044733.7,2003,409,5.5,2.35,800,1
Color,Penelope Spheeris,61,94,122,617,Lara Flynn Boyle,1000,121697350,208184004.9,Comedy|Music,Tia Carrere,Wayne's World ,114610,4263,Kurt Fuller,2,basement|lead actor's first film|long hair|public access|title directed by female,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,176,English,USA,PG-13,20000000,34213399.86,1992,619,7,1.85,0,1
Color,Jeff Tremaine,156,101,79,218,Steve-O,608,117224271,129024863.4,Action|Comedy|Documentary,Bam Margera,Jackass 3D ,47794,1787,Chris Pontius,1,full frontal male nudity|man wearing a jock strap|man wearing a thong|rear male nudity|stripped prison uniform,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,81,English,USA,R,20000000,22013336.02,2010,362,7.1,1.78,0,1
Color,Raja Gosnell,100,91,67,597,Nick Zano,2000,94497271,105339946.6,Adventure|Comedy|Drama|Family|Romance,Jamie Lee Curtis,Beverly Hills Chihuahua ,17829,4729,Ali Hillis,1,chihuahua|german shepherd|mexico|potted plant|tijuana mexico,http://www.imdb.com/title/tt1014775/?ref_=fn_tt_tt_1,99,English,USA,PG,20000000,22294812.43,2008,641,3.7,2.35,0,1
Color,Brian Levant,75,95,32,563,Tracy Morgan,826,82301521,101141531.7,Adventure|Comedy|Family|Romance,Nia Long,Are We There Yet? ,22679,3558,Jay Mohr,2,car fire|children|cockroach|independent film|new year,http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1,149,English,USA,PG,32000000,39325263.7,2005,642,4.6,1.85,773,1
Color,Keenen Ivory Wayans,62,109,322,861,Jaime King,1000,69148997,87857296.57,Comedy|Crime,Busy Philipps,White Chicks ,98794,6313,Brittany Daniel,4,african american|crossdresser|fbi|undercover|vomiting,http://www.imdb.com/title/tt0381707/?ref_=fn_tt_tt_1,251,English,USA,PG-13,37000000,47010370.57,2004,960,5.4,1.85,0,1
Color,Julie Anne Robinson,123,107,30,318,Bobby Coleman,742,62933793,69269136.63,Drama|Family|Music|Romance,Kelly Preston,The Last Song ,62421,2341,Melissa Ordway,1,beach|fire|love|pianist|summer,http://www.imdb.com/title/tt1294226/?ref_=fn_tt_tt_1,185,English,USA,PG,20000000,22013336.02,2010,360,5.8,2.35,10000,1
Color,Jon Lucas,81,100,24,851,Jay Hernandez,15000,55461307,55461307,Comedy,Mila Kunis,Bad Moms ,4654,18786,Jada Pinkett Smith,9,lesbian kiss|mom|pta|reference to mad max|scene during end credits,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,46,English,USA,R,20000000,20000000,2016,1000,6.7,,18000,1
Color,Robin Budd,80,72,2,434,Rob Paulsen,1000,48423368,64602263.94,Adventure|Animation|Family|Fantasy,Roger Rees,Return to Never Land ,13324,3402,Spencer Breslin,1,1940s|gang that lives together|outlaw gang|rescue|sequel,http://www.imdb.com/title/tt0280030/?ref_=fn_tt_tt_1,79,English,USA,G,20000000,26682267.93,2002,677,5.8,1.66,302,1
Color,Jason Friedberg,112,93,82,729,Carmen Electra,926,39737645,46007298.43,Adventure|Comedy,David Carradine,Epic Movie ,89687,4293,Fred Willard,11,chocolate|chocolate factory|factory|orphan|student,http://www.imdb.com/title/tt0799949/?ref_=fn_tt_tt_1,666,English,USA,PG-13,20000000,23155523.4,2007,869,2.3,1.85,0,1
Color,Tom McCarthy,474,128,310,77,Jamey Sheridan,745,44988180,45555711.69,Biography|Crime|Drama|History,Billy Crudup,Spotlight ,195333,1058,Brian d'Arcy James,2,cover up|investigation|journalist|newspaper|sexual abuse,http://www.imdb.com/title/tt1895587/?ref_=fn_tt_tt_1,409,English,USA,R,20000000,20252302.58,2015,168,8.1,1.85,80000,1
Color,Neil LaBute,165,110,119,332,Justin Chambers,1000,39263506,43768625.08,Crime|Drama|Thriller,Jay Hernandez,Lakeview Terrace ,40469,2382,Robert Pine,1,interracial couple|lapd|male nudity|neighbor|nudity,http://www.imdb.com/title/tt0947802/?ref_=fn_tt_tt_1,135,English,USA,PG-13,22000000,24524293.67,2008,931,6.1,2.35,0,1
Color,Kevin Rodney Sullivan,29,124,8,232,James Pickens Jr.,508,37672350,55470108.63,Comedy|Drama|Romance,Richard Lawson,How Stella Got Her Groove Back ,5427,1660,Barry Shabaka Henley,1,female protagonist|jamaica|six word title|tragic event|vacation,http://www.imdb.com/title/tt0120703/?ref_=fn_tt_tt_1,51,English,USA,R,20000000,29448711.66,1998,270,5.5,1.85,0,1
Color,Peter Hewitt,43,93,12,636,George Carlin,18000,38037513,67028409.56,Adventure|Comedy|Fantasy|Music|Sci-Fi,Keanu Reeves,Bill & Ted's Bogus Journey ,49680,20188,Alex Winter,2,battle of the bands|bill and ted|heaven|hell|robot,http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1,117,English,USA,PG,20000000,35243318.65,1991,769,6.2,1.85,0,1
Color,Barry Levinson,111,115,272,1000,Tina Fey,49000,37442180,44575323.89,Comedy|Drama|Romance|Thriller,Robin Williams,Man of the Year ,28005,52571,Amy Poehler,1,campaign|election|president|presidential election|satire,http://www.imdb.com/title/tt0483726/?ref_=fn_tt_tt_1,236,English,USA,PG-13,20000000,23810218.25,2006,2000,6.2,2.35,0,1
Color,Anton Corbijn,333,105,210,101,Thekla Reuten,978,35596227,39179585.31,Crime|Drama|Thriller,Violante Placido,The American ,79461,1454,Filippo Timi,1,ambush|assassin|priest|prostitute|sweden,http://www.imdb.com/title/tt1440728/?ref_=fn_tt_tt_1,463,English,USA,R,20000000,22013336.02,2010,191,6.3,2.35,10000,1
Color,Gregory Nava,37,127,16,399,Constance Marie,565,35422828,52970259.69,Biography|Drama|Music,Jon Seda,Selena ,19126,1735,Jacob Vargas,1,latin music|marriage|on tour|singer|tejano,http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1,155,English,USA,PG,20000000,29907414.33,1997,441,6.7,2.35,0,1
Color,Jason Friedberg,122,82,82,354,Dave Foley,759,36658108,40348362.47,Comedy,Diedrich Bader,Vampires Suck ,39095,2898,Anneliese van der Pol,7,cat|friend|love|sheriff|teenager,http://www.imdb.com/title/tt1666186/?ref_=fn_tt_tt_1,187,English,USA,PG-13,20000000,22013336.02,2010,401,3.5,1.85,16000,1
Color,Shawn Levy,156,103,189,949,Abigail Spencer,2000,34290142,34763931.6,Comedy|Drama,Tina Fey,This Is Where I Leave You ,54242,4662,Jane Fonda,8,brother sister relationship|childhood home|man child|sibling|vomiting,http://www.imdb.com/title/tt1371150/?ref_=fn_tt_tt_1,145,English,USA,R,19800000,20073578.16,2014,1000,6.6,2.35,14000,1
Color,Trey Parker,233,98,406,406,Maurice LaMarche,860,32774834,41642083.56,Action|Comedy,Jeremy Shada,Team America: World Police ,136048,2609,Trey Parker,5,actor|arab stereotype|broadway|terrorist|vomiting,http://www.imdb.com/title/tt0372588/?ref_=fn_tt_tt_1,700,English,USA,R,30000000,38116516.68,2004,523,7.2,2.35,0,1
Color,Malcolm D. Lee,153,88,92,636,Snoop Dogg,31000,32014289,32983140.49,Comedy,Marisa Saks,Scary Movie 5 ,50337,34319,Molly Shannon,8,2010s|ape|ballet|psychic|supernatural,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1,177,English,USA,PG-13,20000000,20605261.92,2013,881,3.5,1.85,13000,1
Color,Gus Van Sant,324,128,835,755,Denis O'Hare,11000,31838002,35491114.13,Biography|Drama|History,James Franco,Milk ,136673,13189,Lucas Grabeel,1,california|gay|gay activist|gay pickup|gay rights,http://www.imdb.com/title/tt1013753/?ref_=fn_tt_tt_1,281,English,USA,R,20000000,22294812.43,2008,896,7.6,1.85,10000,1
Color,Kevin Reynolds,122,107,58,47,Jan Cornet,141,36874745,36874745,Action|Adventure|Drama|Mystery,Peter Firth,Risen ,12276,389,María Botto,2,biblical|crucifixion|judea|resurrection|roman soldier,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,117,English,USA,PG-13,20000000,20000000,2016,76,6.3,2.35,21000,1
Color,Todd Strauss-Schulson,161,90,12,587,Thomas Lennon,786,35033759,37380567.16,Adventure|Comedy,Patton Oswalt,A Very Harold & Kumar 3D Christmas ,55008,2462,Paula Garcés,4,christmas|christmas tree|fire|new york city|stoner,http://www.imdb.com/title/tt1268799/?ref_=fn_tt_tt_1,93,English,USA,R,19000000,20272753.95,2011,651,6.3,2.35,21000,1
Color,John McNaughton,69,115,39,254,Robert Wagner,13000,29753944,43810765.87,Crime|Drama|Mystery|Thriller,Bill Murray,Wild Things ,90677,14275,Jeff Perry,3,erotic thriller|forbidden sex|lesbian sex|sex with a student|taboo sex,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1,389,English,USA,R,20000000,29448711.66,1998,481,6.5,2.35,0,1
Color,John Madden,258,113,108,22,Jesper Christensen,1000,31146570,34281995.57,Drama|Thriller,Tom Wilkinson,The Debt ,55441,1136,Romi Aboulafia,3,east berlin|kiev ukraine|mossad|nazi|nazi war criminal,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,165,English,USA,R,20000000,22013336.02,2010,100,6.9,2.35,0,1
Color,John Schlesinger,31,101,154,497,Beverly D'Angelo,1000,53146000,81296443.73,Crime|Drama|Thriller,Joe Mantegna,Eye for an Eye ,9845,3174,Philip Baker Hall,1,justice|rape|self defense|support group|vigilante,http://www.imdb.com/title/tt0116260/?ref_=fn_tt_tt_1,77,English,USA,R,20000000,30593626.51,1996,816,6.1,1.85,613,1
Color,Michel Gondry,273,108,1000,1000,Kirsten Dunst,14000,34126138,43358983.6,Drama|Fantasy|Romance|Sci-Fi,Kate Winslet,Eternal Sunshine of the Spotless Mind ,666937,19364,Tom Wilkinson,1,borderline personality disorder|loneliness|memory|playing against type|retrograde narrative,http://www.imdb.com/title/tt0338013/?ref_=fn_tt_tt_1,1514,English,USA,R,20000000,25411011.12,2004,4000,8.3,1.85,52000,1
Color,Andy Fickman,91,105,99,518,James Wolk,2000,25677801,28262703.09,Comedy|Family|Romance,Jamie Lee Curtis,You Again ,41273,4813,Christine Lakin,6,dancing|dog|flight|hostility|travel,http://www.imdb.com/title/tt1414382/?ref_=fn_tt_tt_1,136,English,USA,PG,20000000,22013336.02,2010,938,5.8,2.35,0,1
Color,David Ayer,190,109,453,2000,Chris Evans,18000,26415649,29446596.98,Action|Crime|Drama|Thriller,Keanu Reeves,Street Kings ,94892,33878,Noel Gugliemi,4,captain|lapd|murder|undercover cop|violence,http://www.imdb.com/title/tt0421073/?ref_=fn_tt_tt_1,189,English,USA,R,20000000,22294812.43,2008,11000,6.8,2.35,0,1
